,match_id,game_duration,result,champion_id,champion_name,deaths,control_wards_placed,enemy_missing_pings,enemy_vision_pings,first_blood_kill,first_blood_assist,surrender,early_surrender,gold_spent,role,item0,item1,item2,item3,item4,item5,item6,largest_killing_spree,kills,neutral_minions_killed,stolen_objects,stolen_objects_assist,pentakills,puuid,summoner_name,summoner_level,team_id,total_damage_dealt,total_damage_taken,jungle_stole,total_heal,total_heal_teammate,turret_kills,vision_score,wards_killed,wards_placed,win,assists,buff_stolen,first_turret,kda,kills_near_enemy_turrets,kills_under_turret,multi_kills,outnumbered_kills,save_ally,solo_kills,vision_per_min
286,BR1_3049515314,1917,GameComplete,68,Rumble,3,5,2,2,True,False,False,False,11875,TOP,1056,6653,3111,4633,3135,1028,3364,2,3,8,0,0,0,XnGVwrfuRaS03jRp2cIZMhsdYZTr-01wfWDFJS0CHzqMQD4d5Px5Layj2i8fX6iSDhd-eRb4cEe_bA,GENZest1,969,200,23870,26774,4,5427,0,2,43,10,11,True,12,0,1,5.0,1,1,0,0,0,2,1.3669033655336298
287,BR1_3049509384,816,GameComplete,777,Yone,2,0,2,2,False,False,True,False,4050,TOP,1055,2031,6672,1001,0,0,3340,0,0,0,0,0,0,XnGVwrfuRaS03jRp2cIZMhsdYZTr-01wfWDFJS0CHzqMQD4d5Px5Layj2i8fX6iSDhd-eRb4cEe_bA,GENZest1,969,200,5903,8254,0,782,0,0,5,0,4,False,0,0,0,0.0,0,0,0,0,0,0,0.40204247062245674
288,BR1_3049502130,2359,GameComplete,893,Aurora,3,4,8,10,False,False,True,False,18450,MIDDLE,3135,3118,6653,3102,3020,3089,3364,8,12,4,0,0,0,XnGVwrfuRaS03jRp2cIZMhsdYZTr-01wfWDFJS0CHzqMQD4d5Px5Layj2i8fX6iSDhd-eRb4cEe_bA,GENZest1,969,200,58071,37345,0,11918,0,1,43,8,13,True,10,0,0,7.333333333333333,1,2,2,2,0,1,1.0944026476963138
289,BR1_3049318781,1536,GameComplete,22,Ashe,7,2,2,1,False,False,False,False,8450,BOTTOM,1055,6672,3006,3046,1053,0,3363,2,4,0,0,0,0,XnGVwrfuRaS03jRp2cIZMhsdYZTr-01wfWDFJS0CHzqMQD4d5Px5Layj2i8fX6iSDhd-eRb4cEe_bA,GENZest1,969,100,14350,17240,0,1382,0,0,26,7,9,False,6,0,0,1.4285714285714286,0,3,1,2,0,0,1.02333858882804
290,BR1_3049934280,1735,GameComplete,89,Leona,5,13,6,11,False,False,False,False,8375,UTILITY,3190,3143,3877,0,3076,3047,3364,2,4,0,0,0,0,7q-xcL36PMMlVg2o8WROhXvWjAuZpHZ-Qn25wXWmwPg4ZrNDyt3u51riNxATbsMbDf60EKi3Po-lBQ,Fujïta,753,200,10733,19528,0,1790,231,0,116,17,40,True,15,0,1,3.8,0,0,0,1,0,0,4.011371799995317
291,BR1_3049557098,1539,GameComplete,119,Draven,9,3,0,7,False,False,True,False,9850,BOTTOM,1055,3072,1018,6676,3047,1037,3363,0,4,4,0,0,0,7q-xcL36PMMlVg2o8WROhXvWjAuZpHZ-Qn25wXWmwPg4ZrNDyt3u51riNxATbsMbDf60EKi3Po-lBQ,Fujïta,753,200,14912,17373,0,2792,0,2,24,4,11,False,4,0,1,0.8888888888888888,3,0,0,0,0,1,0.9393044939106308
292,BR1_3048146029,1731,GameComplete,202,Jhin,3,5,3,5,True,False,False,False,13925,BOTTOM,3031,6676,3142,0,3009,3094,3363,5,12,4,0,0,0,7q-xcL36PMMlVg2o8WROhXvWjAuZpHZ-Qn25wXWmwPg4ZrNDyt3u51riNxATbsMbDf60EKi3Po-lBQ,Fujïta,752,100,22935,17035,4,3545,0,4,29,3,14,True,13,0,1,8.333333333333334,6,1,1,0,0,0,1.035088623121048
293,BR1_3048130080,1401,GameComplete,145,Kaisa,7,3,4,4,True,False,False,False,8325,BOTTOM,1055,3087,3124,3108,1042,3006,3363,2,5,4,0,0,0,7q-xcL36PMMlVg2o8WROhXvWjAuZpHZ-Qn25wXWmwPg4ZrNDyt3u51riNxATbsMbDf60EKi3Po-lBQ,Fujïta,752,200,18235,15867,0,2647,0,1,24,7,10,False,4,0,0,1.2857142857142858,2,1,0,1,0,0,1.0330853319594002
294,BR1_3047776971,1105,GameComplete,12,Alistar,3,7,0,7,False,True,True,False,5325,UTILITY,3084,3009,3869,0,0,1029,3364,0,2,0,0,0,0,7q-xcL36PMMlVg2o8WROhXvWjAuZpHZ-Qn25wXWmwPg4ZrNDyt3u51riNxATbsMbDf60EKi3Po-lBQ,Fujïta,752,200,6544,16480,0,9483,5368,0,53,3,26,True,17,0,1,6.333333333333333,1,0,0,1,5,1,2.9177730414919876
295,BR1_3048372974,1849,GameComplete,429,Kalista,5,2,1,2,False,False,False,False,12550,BOTTOM,1043,3006,3153,3124,3302,1057,3363,4,7,22,0,0,0,LQ1Ton7RDarLYBwGasKqV7Cr2vgaQ4oOvdwyc5E8VqA3eM_Sayr1wUGnlB7sOGpEepetdwfSD-IJtg,,105,200,19757,25860,2,8057,0,0,33,8,10,False,2,0,1,1.8,1,0,2,3,0,0,1.0789007520918725
296,BR1_3048319904,1668,GameComplete,897,KSante,6,2,2,2,False,False,False,False,10475,TOP,3065,6662,3075,3111,1028,2055,3364,2,7,0,0,0,0,LQ1Ton7RDarLYBwGasKqV7Cr2vgaQ4oOvdwyc5E8VqA3eM_Sayr1wUGnlB7sOGpEepetdwfSD-IJtg,,105,200,24099,41402,0,4476,0,0,9,3,2,True,10,0,0,2.8333333333333335,2,0,1,2,0,2,0.3297583833331728
297,BR1_3048299207,1107,GameComplete,799,Ambessa,0,0,2,0,False,False,True,False,8075,TOP,1054,6692,3161,1029,3047,2055,3364,3,3,0,0,0,0,LQ1Ton7RDarLYBwGasKqV7Cr2vgaQ4oOvdwyc5E8VqA3eM_Sayr1wUGnlB7sOGpEepetdwfSD-IJtg,,105,200,11152,12796,0,3546,0,2,1,0,1,True,0,0,1,3.0,2,0,0,1,0,2,0.05878079659469281
298,BR1_3048279992,1148,GameComplete,126,Jayce,4,0,1,2,False,False,True,False,6350,TOP,1055,3119,3065,1029,1001,0,3340,0,0,0,0,0,0,LQ1Ton7RDarLYBwGasKqV7Cr2vgaQ4oOvdwyc5E8VqA3eM_Sayr1wUGnlB7sOGpEepetdwfSD-IJtg,,105,200,5863,16700,0,1099,0,1,8,0,4,False,0,0,0,0.0,0,0,0,0,0,0,0.43244840639470544
299,BR1_3048269866,717,GameComplete,24,Jax,2,0,1,0,False,False,True,False,3400,TOP,1054,3044,3057,1001,1036,1042,3340,0,0,0,0,0,0,LQ1Ton7RDarLYBwGasKqV7Cr2vgaQ4oOvdwyc5E8VqA3eM_Sayr1wUGnlB7sOGpEepetdwfSD-IJtg,,105,200,3738,7591,0,149,0,0,0,0,0,True,0,0,0,0.0,0,0,0,0,0,0,0.0
300,BR1_3049404714,1179,GameComplete,42,Corki,9,0,7,24,False,False,False,False,5883,BOTTOM,3078,2031,3070,3133,1055,1001,3340,0,2,4,0,0,0,RHDnuMt2ZvFW67oZ_BxHZZFR_2o0rnCNqCcYA_HLHMnSAzKjUZvihY0NCXi8eMy7Lg55-0CkPX4xrA,FURIA StineR,821,100,7736,15867,0,1052,0,0,12,1,6,False,2,0,0,0.4444444444444444,0,2,0,1,0,0,0.6111246193231995
301,BR1_3049234925,921,GameComplete,143,Zyra,0,3,2,0,False,False,True,False,6650,JUNGLE,3041,6653,2055,1029,3020,0,3513,5,5,119,0,0,0,RHDnuMt2ZvFW67oZ_BxHZZFR_2o0rnCNqCcYA_HLHMnSAzKjUZvihY0NCXi8eMy7Lg55-0CkPX4xrA,FURIA StineR,821,200,5981,8412,20,5845,0,0,14,0,4,True,3,2,1,8.0,0,2,0,1,0,2,0.9191815738681945
302,BR1_3048714330,936,GameComplete,72,Skarner,1,1,4,5,False,False,True,False,4925,JUNGLE,1102,3084,0,1036,3111,0,3513,2,3,99,0,0,0,RHDnuMt2ZvFW67oZ_BxHZZFR_2o0rnCNqCcYA_HLHMnSAzKjUZvihY0NCXi8eMy7Lg55-0CkPX4xrA,FURIA StineR,820,100,4169,15509,2,8864,0,0,5,0,3,True,4,0,1,7.0,2,1,0,0,0,1,0.3544252778845288
303,BR1_3043596400,1426,GameComplete,72,Skarner,3,3,2,3,False,False,False,False,9075,JUNGLE,3053,3084,0,1028,3111,1031,3364,6,6,150,0,0,0,RHDnuMt2ZvFW67oZ_BxHZZFR_2o0rnCNqCcYA_HLHMnSAzKjUZvihY0NCXi8eMy7Lg55-0CkPX4xrA,FURIA StineR,820,100,17045,38212,12,16869,0,1,17,2,4,True,11,1,1,5.666666666666667,3,0,1,1,0,0,0.734768747850658
304,BR1_3043578453,946,GameComplete,64,LeeSin,1,2,2,6,False,False,True,False,6175,JUNGLE,0,6692,1037,3111,1036,1028,3513,5,7,108,0,0,0,RHDnuMt2ZvFW67oZ_BxHZZFR_2o0rnCNqCcYA_HLHMnSAzKjUZvihY0NCXi8eMy7Lg55-0CkPX4xrA,FURIA StineR,820,100,9499,14454,2,10371,0,0,19,2,8,True,4,0,1,11.0,1,0,2,1,0,1,1.2389432281929373
305,BR1_3046062249,2100,GameComplete,888,Renata,8,17,33,18,False,False,False,False,10375,UTILITY,3869,3190,3107,2055,3067,3111,3364,0,1,0,0,0,0,NyKkEsIrzDoolrTHw8AeHbBX8sXdvfpsVF7--V5B64JpCJdaO5w92hSh5ScbBQDNN890qi9UA15AWg,FUR Manel,1039,200,15424,33388,0,5234,2500,0,110,15,46,True,21,0,0,2.75,1,0,0,0,3,0,3.1409886442829364
306,BR1_3046041987,1358,GameComplete,517,Sylas,6,8,9,6,False,True,False,False,7850,UTILITY,3877,3152,3157,0,0,3158,3364,3,5,0,0,0,0,NyKkEsIrzDoolrTHw8AeHbBX8sXdvfpsVF7--V5B64JpCJdaO5w92hSh5ScbBQDNN890qi9UA15AWg,FUR Manel,1039,100,20482,23142,0,5066,0,0,59,7,23,True,20,0,1,4.166666666666667,2,0,0,0,0,0,2.6098345612550613
307,BR1_3046022072,1876,GameComplete,910,Hwei,3,6,29,2,False,False,False,False,13200,MIDDLE,2503,3040,3157,1058,1058,3158,3363,9,11,0,0,0,0,NyKkEsIrzDoolrTHw8AeHbBX8sXdvfpsVF7--V5B64JpCJdaO5w92hSh5ScbBQDNN890qi9UA15AWg,FUR Manel,1039,200,36740,16154,0,1743,0,0,37,4,12,False,8,0,0,6.333333333333333,3,1,2,1,0,0,1.1901837984804728
308,BR1_3045602696,1203,GameComplete,12,Alistar,3,6,9,16,False,False,True,False,4825,UTILITY,3869,3050,2055,1028,0,3047,3364,0,2,0,0,0,0,NyKkEsIrzDoolrTHw8AeHbBX8sXdvfpsVF7--V5B64JpCJdaO5w92hSh5ScbBQDNN890qi9UA15AWg,FUR Manel,1039,100,7131,13473,0,5031,3116,0,58,5,25,True,13,0,1,5.0,2,0,0,0,1,0,2.9110819451668952
309,BR1_3045584799,1304,GameComplete,517,Sylas,5,8,17,9,False,False,True,False,8200,UTILITY,3877,3152,3157,0,1082,3158,3364,5,8,2,0,0,0,NyKkEsIrzDoolrTHw8AeHbBX8sXdvfpsVF7--V5B64JpCJdaO5w92hSh5ScbBQDNN890qi9UA15AWg,FUR Manel,1039,100,15908,13700,0,2921,0,0,66,6,33,True,12,0,0,4.0,2,2,0,1,0,1,3.0663421036694247
310,BR1_3048991289,1357,GameComplete,61,Orianna,6,3,6,7,False,False,False,False,10825,MIDDLE,1056,3135,1029,3158,6653,3040,3363,4,10,0,0,0,0,KcLZRMMWFLU8fyw0JxYbHn_jPCt0VVx77R5HpMCG0w8nUIPWSJ1nbsOAqdBy4T_93fVah13Xqh6khQ,rookiechovyfaker,594,100,25373,17218,0,1419,0,1,13,0,9,False,5,0,1,2.5,2,0,2,1,0,2,0.6186204192836763
311,BR1_3048987289,1854,GameComplete,893,Aurora,6,3,21,25,False,False,False,False,13225,MIDDLE,0,2421,3089,3020,4645,6655,3364,4,9,0,0,0,0,KcLZRMMWFLU8fyw0JxYbHn_jPCt0VVx77R5HpMCG0w8nUIPWSJ1nbsOAqdBy4T_93fVah13Xqh6khQ,rookiechovyfaker,594,200,31355,23189,0,4396,0,0,25,4,8,False,8,0,0,2.8333333333333335,3,2,0,1,0,1,0.8263657634319352
312,BR1_3048979802,1710,GameComplete,910,Hwei,7,2,11,9,False,False,False,False,13510,MIDDLE,3135,2420,1082,3020,4645,6655,3363,3,8,2,0,0,0,KcLZRMMWFLU8fyw0JxYbHn_jPCt0VVx77R5HpMCG0w8nUIPWSJ1nbsOAqdBy4T_93fVah13Xqh6khQ,rookiechovyfaker,593,200,41497,23250,2,1891,0,2,30,4,11,False,13,0,0,3.0,2,0,2,3,6,2,1.0865211196074664
313,BR1_3047814870,1725,GameComplete,112,Viktor,11,1,3,14,False,False,False,False,11105,MIDDLE,1082,1026,4630,2503,6653,3020,3363,0,4,4,0,0,0,KcLZRMMWFLU8fyw0JxYbHn_jPCt0VVx77R5HpMCG0w8nUIPWSJ1nbsOAqdBy4T_93fVah13Xqh6khQ,rookiechovyfaker,593,100,37505,27290,4,615,0,2,17,4,10,False,7,1,1,1.0,1,2,0,0,0,1,0.623988180868831
314,BR1_3047423747,1811,GameComplete,61,Orianna,12,1,9,11,False,False,False,False,10625,MIDDLE,1058,3157,1058,3020,6655,1082,3363,2,6,0,0,0,0,KcLZRMMWFLU8fyw0JxYbHn_jPCt0VVx77R5HpMCG0w8nUIPWSJ1nbsOAqdBy4T_93fVah13Xqh6khQ,rookiechovyfaker,593,200,20624,26296,0,800,0,1,21,3,9,False,7,0,0,1.0833333333333333,0,2,0,2,0,2,0.7258893045766799
315,BR1_3049544620,1931,GameComplete,81,Ezreal,4,3,8,0,False,False,True,False,13708,BOTTOM,3158,3155,3161,3042,3078,3133,3363,0,0,11,0,0,0,o_mwE6zHcNyRYh3m0VKMYB_xL9mRW5eYOByYgwOU8y8j1zitG32ul6oeJhsBTYEt19qZI9zJpBv7NQ,R7 Ceo,160,100,26911,22658,0,2064,0,1,25,3,14,False,7,0,1,1.75,0,0,0,0,0,0,0.7970480688510897
316,BR1_3048235249,1705,GameComplete,22,Ashe,12,2,15,1,False,False,False,False,10710,BOTTOM,3006,3036,0,0,3046,6672,3363,0,4,0,0,0,0,o_mwE6zHcNyRYh3m0VKMYB_xL9mRW5eYOByYgwOU8y8j1zitG32ul6oeJhsBTYEt19qZI9zJpBv7NQ,R7 Ceo,160,200,19610,23270,0,971,0,2,34,6,12,False,4,0,0,0.6666666666666666,0,2,0,1,0,1,1.2125853104056505
317,BR1_3048214045,2180,GameComplete,21,MissFortune,5,8,14,2,False,False,False,False,17295,BOTTOM,3006,3094,3036,3072,2019,3031,3363,5,9,1,0,0,0,o_mwE6zHcNyRYh3m0VKMYB_xL9mRW5eYOByYgwOU8y8j1zitG32ul6oeJhsBTYEt19qZI9zJpBv7NQ,R7 Ceo,160,200,37258,31530,1,13130,0,3,56,11,23,True,17,0,0,5.2,4,0,0,0,0,2,1.5563521081719485
318,BR1_3048197065,2045,GameComplete,81,Ezreal,10,2,7,0,False,False,False,False,11983,BOTTOM,3158,3042,3078,6694,1055,3133,3363,0,1,6,0,0,0,o_mwE6zHcNyRYh3m0VKMYB_xL9mRW5eYOByYgwOU8y8j1zitG32ul6oeJhsBTYEt19qZI9zJpBv7NQ,R7 Ceo,160,100,30212,33469,0,5106,0,2,28,6,12,True,9,0,1,1.0,1,0,0,1,0,0,0.8226134797036722
319,BR1_3047819619,2323,GameComplete,42,Corki,9,2,23,0,False,False,False,False,15633,BOTTOM,3158,3031,3042,3094,3078,3035,3363,2,5,12,0,0,0,o_mwE6zHcNyRYh3m0VKMYB_xL9mRW5eYOByYgwOU8y8j1zitG32ul6oeJhsBTYEt19qZI9zJpBv7NQ,R7 Ceo,160,200,32921,34957,0,3985,0,2,28,5,15,False,12,0,1,1.8888888888888888,1,0,0,1,0,0,0.7409277352290032
320,BR1_3049306481,1535,GameComplete,799,Ambessa,5,2,3,8,False,False,True,False,11995,TOP,3161,1037,6692,3133,1036,1001,3363,0,1,4,0,0,0,p2GCrO-F2RFGEHhrOWVfk57I84aycgOUkzJfdKz_40xBBkD6vVOYEaVvcChere7V3ulaJMYuPa3mVg,Qats,803,200,16586,25200,0,5897,0,2,12,0,8,False,2,0,1,0.6,0,0,0,0,0,1,0.5047426665738991
321,BR1_3049224433,1749,GameComplete,42,Corki,9,1,0,15,False,False,False,False,13058,BOTTOM,3042,3047,3078,1055,3072,3086,3363,2,7,0,0,0,0,p2GCrO-F2RFGEHhrOWVfk57I84aycgOUkzJfdKz_40xBBkD6vVOYEaVvcChere7V3ulaJMYuPa3mVg,Qats,802,100,24346,25637,0,3091,0,0,18,5,7,False,7,0,0,1.5555555555555556,1,1,2,4,0,0,0.6481215180885557
322,BR1_3049183147,1608,GameComplete,112,Viktor,4,6,0,5,False,False,False,False,14875,MIDDLE,4645,2503,3020,6653,3089,0,3363,7,16,4,0,0,0,p2GCrO-F2RFGEHhrOWVfk57I84aycgOUkzJfdKz_40xBBkD6vVOYEaVvcChere7V3ulaJMYuPa3mVg,Qats,802,100,35264,19551,4,3543,0,3,34,5,9,True,5,0,1,5.25,6,2,2,2,0,6,1.2892348218945657
323,BR1_3048942515,2158,GameComplete,126,Jayce,4,3,3,8,False,False,True,False,16875,MIDDLE,3042,3814,6692,6694,6695,3047,3363,6,11,8,0,0,0,p2GCrO-F2RFGEHhrOWVfk57I84aycgOUkzJfdKz_40xBBkD6vVOYEaVvcChere7V3ulaJMYuPa3mVg,Qats,802,100,35817,21843,0,2496,0,2,34,3,11,True,6,0,0,4.25,3,0,2,3,0,1,0.9656428560193225
324,BR1_3048921257,1827,GameComplete,777,Yone,5,3,2,7,False,False,True,False,11775,MIDDLE,3031,3006,3153,6673,0,0,3363,5,8,1,0,0,0,p2GCrO-F2RFGEHhrOWVfk57I84aycgOUkzJfdKz_40xBBkD6vVOYEaVvcChere7V3ulaJMYuPa3mVg,Qats,802,200,21138,32822,0,10502,0,2,20,5,9,True,5,0,1,2.6,0,3,2,1,0,1,0.685422994181643
325,BR1_3048998912,1405,GameComplete,44,Taric,4,9,8,10,False,False,False,False,5625,UTILITY,3870,3190,3158,3070,3067,2055,3364,2,2,0,0,0,0,XReBXZCKYrtT4RctqbF_j5glomK6TqXq-xGyIrRzgp4qoCUmgWuWE27LV50KmR_juT2tVQywZ2W49A,Vritra Seris,727,200,4254,13009,0,6629,2812,0,64,9,28,False,6,0,0,2.0,0,0,0,0,0,0,2.771252474536149
326,BR1_3047683369,910,GameComplete,44,Taric,6,4,1,4,False,False,True,False,3100,UTILITY,3867,3070,3158,3067,2055,0,3364,0,0,0,0,0,0,XReBXZCKYrtT4RctqbF_j5glomK6TqXq-xGyIrRzgp4qoCUmgWuWE27LV50KmR_juT2tVQywZ2W49A,Vritra Seris,727,100,1876,9514,0,2345,1393,0,18,2,11,False,3,0,0,0.5,0,0,0,0,0,0,1.2106187850792183
327,BR1_3044391298,1785,GameComplete,44,Taric,10,10,38,2,False,True,False,False,8150,UTILITY,3870,3190,3107,3158,3067,2055,3364,0,1,0,0,0,0,XReBXZCKYrtT4RctqbF_j5glomK6TqXq-xGyIrRzgp4qoCUmgWuWE27LV50KmR_juT2tVQywZ2W49A,Vritra Seris,726,200,4699,27328,0,12875,8446,0,66,11,34,False,24,0,0,2.5,0,0,0,0,4,0,2.246482552511758
328,BR1_3044370661,1357,GameComplete,44,Taric,0,5,11,3,False,False,False,False,5300,UTILITY,3870,3190,2055,3067,3070,3158,3364,3,3,0,0,0,0,XReBXZCKYrtT4RctqbF_j5glomK6TqXq-xGyIrRzgp4qoCUmgWuWE27LV50KmR_juT2tVQywZ2W49A,Vritra Seris,726,100,5590,12961,0,14013,7208,1,50,7,19,True,20,0,1,23.0,3,0,0,2,0,0,2.252825911591127
329,BR1_3044344408,1807,GameComplete,44,Taric,7,12,5,6,False,True,False,False,7750,UTILITY,3870,3190,2055,3158,3107,1028,3364,0,1,0,0,0,0,XReBXZCKYrtT4RctqbF_j5glomK6TqXq-xGyIrRzgp4qoCUmgWuWE27LV50KmR_juT2tVQywZ2W49A,Vritra Seris,726,100,6432,28290,0,15154,7561,0,94,9,45,False,10,0,0,1.5714285714285714,0,0,0,0,1,0,3.131348393943947
330,BR1_3050312196,1652,GameComplete,497,Rakan,2,9,0,0,False,False,False,False,6225,UTILITY,3050,3111,3869,1033,1029,3067,3364,2,2,0,0,0,0,nhPrbB_C4pNVeT84gtPqOVwJsMZ9g6uHyBMDUMp_-VFSl_JEBNKh3B48KhfBXuLAgFLAYEfj4-yyOw,RedBert,662,100,3700,16005,0,5798,2025,0,106,17,53,False,6,0,0,4.0,2,0,0,0,0,1,3.8817600086905073
331,BR1_3050308494,1149,GameComplete,517,Sylas,6,3,0,1,False,False,True,False,4825,UTILITY,3152,3020,3877,1052,0,0,3364,2,2,0,0,0,0,nhPrbB_C4pNVeT84gtPqOVwJsMZ9g6uHyBMDUMp_-VFSl_JEBNKh3B48KhfBXuLAgFLAYEfj4-yyOw,RedBert,662,200,11328,15821,0,2456,0,0,36,2,21,False,10,0,0,2.0,0,0,0,0,0,0,1.8944291447469959
332,BR1_3050096704,1963,GameComplete,517,Sylas,10,6,0,0,True,False,False,False,9150,UTILITY,3152,2421,3877,4646,3020,0,3364,2,5,2,0,0,0,nhPrbB_C4pNVeT84gtPqOVwJsMZ9g6uHyBMDUMp_-VFSl_JEBNKh3B48KhfBXuLAgFLAYEfj4-yyOw,RedBert,662,200,20852,34599,0,5342,0,1,84,4,45,False,13,0,1,1.8,4,0,0,0,0,0,2.575198992112647
333,BR1_3050080578,1212,GameComplete,517,Sylas,6,1,0,0,False,False,True,False,7975,UTILITY,3152,3020,3877,4646,1052,1052,3364,7,7,0,0,0,0,nhPrbB_C4pNVeT84gtPqOVwJsMZ9g6uHyBMDUMp_-VFSl_JEBNKh3B48KhfBXuLAgFLAYEfj4-yyOw,RedBert,662,100,13307,16163,0,2555,0,1,40,1,23,True,11,0,1,3.0,2,0,0,1,0,0,2.028746893217155
334,BR1_3050063821,922,GameComplete,517,Sylas,1,2,0,0,False,False,True,False,5600,UTILITY,3152,3020,3877,2031,3145,0,3364,6,8,0,0,0,0,nhPrbB_C4pNVeT84gtPqOVwJsMZ9g6uHyBMDUMp_-VFSl_JEBNKh3B48KhfBXuLAgFLAYEfj4-yyOw,RedBert,661,200,5838,7573,0,1388,0,0,30,2,18,True,2,0,1,10.0,2,0,0,1,0,0,2.012422508805425
335,BR1_3050327845,1484,GameComplete,57,Maokai,3,4,3,1,False,False,False,False,7725,TOP,3121,1028,2055,2502,0,3047,3340,2,3,0,0,0,0,OqowthkZQpVbeMiK6QyPedy_RjH0ZglXQf_pRwIeI13WO4LVWhSKt5_IXb_kIxlagVbrIkN6DvSTeg,Lellisz,1639,100,24528,39247,0,19545,207,0,27,1,12,False,5,0,0,2.6666666666666665,0,2,0,1,0,0,1.1274881900079845
336,BR1_3049515314,1917,GameComplete,3,Galio,5,7,3,0,False,False,False,False,10775,TOP,2504,6664,4633,0,3047,0,3340,0,0,0,0,0,0,OqowthkZQpVbeMiK6QyPedy_RjH0ZglXQf_pRwIeI13WO4LVWhSKt5_IXb_kIxlagVbrIkN6DvSTeg,Lellisz,1639,100,14904,26191,0,1819,0,1,31,4,18,False,9,0,0,1.8,0,0,0,0,0,0,0.9949384040461886
337,BR1_3049349359,1666,GameComplete,68,Rumble,5,5,3,1,False,False,False,False,10450,TOP,4633,6653,2055,3108,3111,4630,3340,0,1,0,0,0,0,OqowthkZQpVbeMiK6QyPedy_RjH0ZglXQf_pRwIeI13WO4LVWhSKt5_IXb_kIxlagVbrIkN6DvSTeg,Lellisz,1639,100,19150,23198,0,2733,0,1,30,1,14,False,6,0,0,1.4,0,0,0,0,0,0,1.1105665538418057
338,BR1_3049140707,1282,GameComplete,82,Mordekaiser,2,4,4,0,False,False,True,False,7700,TOP,3116,3145,3076,3047,3067,1052,3340,0,1,0,0,0,0,OqowthkZQpVbeMiK6QyPedy_RjH0ZglXQf_pRwIeI13WO4LVWhSKt5_IXb_kIxlagVbrIkN6DvSTeg,Lellisz,1639,200,9520,12213,0,3588,0,2,27,1,11,True,3,0,1,2.0,1,0,0,0,0,0,1.28339422013066
339,BR1_3049054587,1409,GameComplete,799,Ambessa,4,4,5,2,False,False,False,False,9000,TOP,3071,6692,1028,1055,3158,3123,3364,4,5,0,0,0,0,OqowthkZQpVbeMiK6QyPedy_RjH0ZglXQf_pRwIeI13WO4LVWhSKt5_IXb_kIxlagVbrIkN6DvSTeg,Lellisz,1639,100,18323,16587,0,4012,0,0,22,2,8,False,5,0,0,2.5,0,2,0,1,0,0,0.9474893845433211
340,BR1_3048541405,1656,GameComplete,110,Varus,10,1,13,8,False,False,False,False,12812,BOTTOM,2020,3142,3042,3158,6694,3133,3363,2,7,4,0,0,0,WcIsMZNp5UT3n412voquJK_KjDPRZSu19WsKXvZeHXar3Pm-Wr0Va-9-C73kZnBM97zqFBiNBrq_VQ,FX Kojima,1286,100,22804,24617,0,2525,0,2,27,5,12,False,7,0,1,1.4,2,2,0,1,0,0,0.9956037831540675
341,BR1_3048294304,2159,GameComplete,110,Varus,5,0,9,30,False,False,False,False,17685,BOTTOM,6696,3142,3042,6694,3009,3814,3363,5,15,4,0,0,0,WcIsMZNp5UT3n412voquJK_KjDPRZSu19WsKXvZeHXar3Pm-Wr0Va-9-C73kZnBM97zqFBiNBrq_VQ,FX Kojima,1286,200,52130,21179,0,3775,0,7,68,20,32,True,12,0,0,5.4,1,4,2,3,0,2,1.916887408635986
342,BR1_3048272483,1794,GameComplete,110,Varus,2,2,5,11,False,False,False,False,11260,BOTTOM,1055,3142,3042,3009,6694,3134,3363,0,3,0,0,0,0,WcIsMZNp5UT3n412voquJK_KjDPRZSu19WsKXvZeHXar3Pm-Wr0Va-9-C73kZnBM97zqFBiNBrq_VQ,FX Kojima,1285,200,32984,14947,0,4202,0,2,23,1,9,True,8,0,1,5.5,2,0,0,0,0,0,0.7979640015891099
343,BR1_3048245503,1789,GameComplete,22,Ashe,5,1,5,20,False,False,False,False,12335,BOTTOM,1055,3006,6672,3046,3072,1038,3363,2,4,4,0,0,0,WcIsMZNp5UT3n412voquJK_KjDPRZSu19WsKXvZeHXar3Pm-Wr0Va-9-C73kZnBM97zqFBiNBrq_VQ,FX Kojima,1285,200,18615,15610,0,3637,0,2,26,12,5,True,14,0,0,3.6,1,2,0,2,0,2,0.9005697936070102
344,BR1_3047749903,1757,GameComplete,22,Ashe,9,3,4,12,False,False,True,False,10100,BOTTOM,1055,3006,6672,3046,1053,1037,3363,0,2,0,0,0,0,WcIsMZNp5UT3n412voquJK_KjDPRZSu19WsKXvZeHXar3Pm-Wr0Va-9-C73kZnBM97zqFBiNBrq_VQ,FX Kojima,1285,200,16598,25491,0,3885,0,1,24,3,8,False,8,0,0,1.1111111111111112,1,0,0,0,0,0,0.8391732031608584
345,BR1_3047711833,1955,GameComplete,92,Riven,9,0,4,1,False,True,False,False,13500,TOP,3133,3074,3071,3158,6333,3155,3363,3,10,4,0,0,0,dLSm6rDo189LkeYR0GbfylyBSjuLbG7BNGj4ASYlDeGQB3VIb8AfU4a-kURb_K8yvRiQKqIpuS52lQ,life goes on,1007,100,27740,31306,0,6868,0,1,20,2,11,True,6,0,1,1.7777777777777777,1,2,1,2,0,2,0.6195379081746369
